1.852724989002120237e+00
-4.808763901240490912e-01
6.874079894839848492e-01
1.377284297046575956e+00
-1.401746097881404030e+00
-1.416210184148787521e+00
1.226287451808070861e+00
1.141818355715483069e+00
1.938013578900693146e+00
-8.201107934163830437e-01
1.059731006191380054e-01
-2.296413712492704207e+00
1.748531458835612895e+00
1.391481424876336304e+00
-1.250268032651266292e+00
-1.195614617417512404e+00
8.941001298586472856e-01
4.934414142354844879e-01
6.658053117129369980e-01
-1.445813020864736842e+00
