1.535038726597592884e+00
-3.746814764646095419e+00
1.715282298954742268e+00
2.803558000749151180e+00
-3.998719397962411382e+00
-5.742102678371169056e+00
9.975086589049302344e-01
9.020055012822794094e-01
2.832051015171572317e+00
-2.056799161442377066e+00
